"Iteration","Method","Q_Value","FDP","TDP","FDP_Plus","TDP_Plus"
10,"rank",0.1,0.3,0.84,0.3,0.84
10,"bhq",0.1,0,0,0.086956522,0.84
10,"dp",0.2,0.16,0.84,0.045454545,0.84
10,"rank",0.2,0.333333333,0.88,0.333333333,0.88
10,"bhq",0.2,0,0,0.115384615,0.92
10,"dp",0.3,0.352941176,0.88,0.352941176,0.88
10,"rank",0.3,0.454545455,0.96,0.454545455,0.96
10,"bhq",0.3,0,0,0.142857143,0.96
11,"dp",0.1,0.08,0.92,0.08,0.92
11,"rank",0.1,0.425,0.92,0.045454545,0.84
11,"bhq",0.1,0,0,0.043478261,0.88
11,"dp",0.2,0.178571429,0.92,0.178571429,0.92
11,"rank",0.2,0.452380952,0.92,0.425,0.92
11,"bhq",0.2,0,0,0.083333333,0.88
11,"dp",0.3,0.258064516,0.92,0.258064516,0.92
11,"rank",0.3,0.596491228,0.92,0.589285714,0.92
11,"bhq",0.3,0,0,0.12,0.88
12,"dp",0.1,0.2,0.96,0.111111111,0.96
12,"rank",0.1,0.038461538,1,0.038461538,1
12,"bhq",0.1,0,0,0.041666667,0.92
12,"dp",0.2,0.294117647,0.96,0.294117647,0.96
12,"rank",0.2,0.107142857,1,0.074074074,1
12,"bhq",0.2,0,0,0.041666667,0.92
12,"dp",0.3,0.384615385,0.96,0.368421053,0.96
12,"rank",0.3,0.264705882,1,0.21875,1
12,"bhq",0.3,0,0,0.115384615,0.92
13,"dp",0.1,0.08,0.92,0.041666667,0.92
13,"rank",0.1,0.225806452,0.96,0.225806452,0.96
13,"bhq",0.1,0,0,0.111111111,0.96
13,"dp",0.2,0.148148148,0.92,0.115384615,0.92
13,"rank",0.2,0.25,0.96,0.25,0.96
13,"bhq",0.2,0,0,0.172413793,0.96
13,"dp",0.3,0.303030303,0.92,0.28125,0.92
13,"rank",0.3,0.324324324,1,0.324324324,1
13,"bhq",0.3,0,0,0.2,0.96
14,"dp",0.1,0.130434783,0.8,0,0.64
14,"rank",0.1,0.233333333,0.92,0.233333333,0.92
14,"bhq",0.1,0,0,0.431818182,1
14,"dp",0.2,0.222222222,0.84,0.2,0.8
14,"rank",0.2,0.414634146,0.96,0.4,0.96
14,"bhq",0.2,0,0,0.468085106,1
14,"dp",0.3,0.371428571,0.88,0.371428571,0.88
14,"rank",0.3,0.454545455,0.96,0.441860465,0.96
14,"bhq",0.3,0,0,0.568965517,1
15,"dp",0.1,0.24,0.76,0.181818182,0.72
15,"rank",0.1,0,0.68,0,0.68
15,"bhq",0.1,0,0,0,0.72
15,"dp",0.2,0.259259259,0.8,0.259259259,0.8
15,"rank",0.2,0,0.72,0,0.68
15,"bhq",0.2,0,0,0.052631579,0.72
15,"dp",0.3,0.375,0.8,0.375,0.8
15,"rank",0.3,0,0.72,0,0.72
15,"bhq",0.3,0,0,0.086956522,0.84
16,"dp",0.1,0.136363636,0.76,0.095238095,0.76
16,"rank",0.1,0.208333333,0.76,0,0.6
16,"bhq",0.1,0,0,0,0.84
16,"dp",0.2,0.136363636,0.76,0.136363636,0.76
16,"rank",0.2,0.375,0.8,0.296296296,0.76
16,"bhq",0.2,0,0,0,0.84
16,"dp",0.3,0.322580645,0.84,0.322580645,0.84
16,"rank",0.3,0.475,0.84,0.393939394,0.8
16,"bhq",0.3,0,0,0.083333333,0.88
17,"dp",0.1,0.258064516,0.92,0.086956522,0.84
17,"rank",0.1,0.290322581,0.88,0.266666667,0.88
17,"bhq",0.1,0,0,0,0.84
17,"dp",0.2,0.342105263,1,0.351351351,0.96
17,"rank",0.2,0.421052632,0.88,0.405405405,0.88
17,"bhq",0.2,0,0,0.043478261,0.88
17,"dp",0.3,0.375,1,0.375,1
17,"rank",0.3,0.563636364,0.96,0.563636364,0.96
17,"bhq",0.3,0,0,0.041666667,0.92
18,"dp",0.1,0.076923077,0.96,0,0.96
18,"rank",0.1,0.21875,1,0.142857143,0.96
18,"bhq",0.1,0,0,0,0.76
18,"dp",0.2,0.21875,1,0.21875,1
18,"rank",0.2,0.324324324,1,0.305555556,1
18,"bhq",0.2,0,0,0,0.84
18,"dp",0.3,0.431818182,1,0.431818182,1
18,"rank",0.3,0.324324324,1,0.324324324,1
18,"bhq",0.3,0,0,0,0.92
19,"dp",0.1,0.172413793,0.96,0.142857143,0.96
19,"rank",0.1,0.1,0.72,0.1,0.72
19,"bhq",0.1,0,0,0,0.56
19,"dp",0.2,0.225806452,0.96,0.2,0.96
19,"rank",0.2,0.269230769,0.76,0.142857143,0.72
19,"bhq",0.2,0,0,0,0.6
19,"dp",0.3,0.264705882,1,0.21875,1
19,"rank",0.3,0.375,0.8,0.296296296,0.76
19,"bhq",0.3,0,0,0,0.6
20,"dp",0.1,0.05,0.76,0.05,0.76
20,"rank",0.1,0.192307692,0.84,0.125,0.84
20,"bhq",0.1,0,0,0,0.76
20,"dp",0.2,0.136363636,0.76,0.136363636,0.76
20,"rank",0.2,0.258064516,0.92,0.258064516,0.92
20,"bhq",0.2,0,0,0,0.76
20,"dp",0.3,0.166666667,0.8,0.166666667,0.8
20,"rank",0.3,0.368421053,0.96,0.351351351,0.96
20,"bhq",0.3,0,0,0,0.8
21,"dp",0.1,0.166666667,0.8,0.166666667,0.8
21,"rank",0.1,0.173913043,0.76,0.136363636,0.76
21,"bhq",0.1,0,0,0.153846154,0.88
21,"dp",0.2,0.258064516,0.92,0.258064516,0.92
21,"rank",0.2,0.166666667,0.8,0.173913043,0.76
21,"bhq",0.2,0,0,0.185185185,0.88
21,"dp",0.3,0.414634146,0.96,0.414634146,0.96
21,"rank",0.3,0.290322581,0.88,0.259259259,0.8
21,"bhq",0.3,0,0,0.214285714,0.88
22,"dp",0.1,0.148148148,0.92,0.148148148,0.92
22,"rank",0.1,0,0.64,0,0.6
22,"bhq",0.1,0,0,0.25,0.96
22,"dp",0.2,0.233333333,0.92,0.233333333,0.92
22,"rank",0.2,0,0.68,0,0.68
22,"bhq",0.2,0,0,0.272727273,0.96
22,"dp",0.3,0.258064516,0.92,0.258064516,0.92
22,"rank",0.3,0.3,0.84,0.055555556,0.68
22,"bhq",0.3,0,0,0.294117647,0.96
23,"dp",0.1,0,0.96,0,0.92
23,"rank",0.1,0.25,0.96,0.2,0.96
23,"bhq",0.1,0,0,0,0.92
23,"dp",0.2,0.04,0.96,0,0.96
23,"rank",0.2,0.272727273,0.96,0.25,0.96
23,"bhq",0.2,0,0,0,0.92
23,"dp",0.3,0.111111111,0.96,0.04,0.96
23,"rank",0.3,0.351351351,0.96,0.333333333,0.96
23,"bhq",0.3,0,0,0,0.92
24,"dp",0.1,0.178571429,0.92,0.12,0.88
24,"rank",0.1,0.166666667,0.8,0.05,0.76
24,"bhq",0.1,0,0,0.115384615,0.92
24,"dp",0.2,0.342857143,0.92,0.342857143,0.92
24,"rank",0.2,0.266666667,0.88,0.266666667,0.88
24,"bhq",0.2,0,0,0.148148148,0.92
24,"dp",0.3,0.43902439,0.92,0.425,0.92
24,"rank",0.3,0.629032258,0.92,0.614035088,0.88
24,"bhq",0.3,0,0,0.142857143,0.96
25,"dp",0.1,0.206896552,0.92,0.178571429,0.92
25,"rank",0.1,0.173913043,0.76,0.173913043,0.76
25,"bhq",0.1,0,0,0.043478261,0.88
25,"dp",0.2,0.258064516,0.92,0.258064516,0.92
25,"rank",0.2,0.192307692,0.84,0.192307692,0.84
25,"bhq",0.2,0,0,0.041666667,0.92
25,"dp",0.3,0.303030303,0.92,0.303030303,0.92
25,"rank",0.3,0.222222222,0.84,0.222222222,0.84
25,"bhq",0.3,0,0,0.041666667,0.92
26,"dp",0.1,0.130434783,0.8,0,0.68
26,"rank",0.1,0.166666667,1,0.142857143,0.96
26,"bhq",0.1,0,0,0,0.88
26,"dp",0.2,0.361111111,0.92,0.342857143,0.92
26,"rank",0.2,0.285714286,1,0.193548387,1
26,"bhq",0.2,0,0,0,0.96
26,"dp",0.3,0.361111111,0.92,0.361111111,0.92
26,"rank",0.3,0.324324324,1,0.324324324,1
26,"bhq",0.3,0,0,0,0.96
27,"dp",0.1,0,0.96,0,0.96
27,"rank",0.1,0.225806452,0.96,0.2,0.96
27,"bhq",0.1,0,0,0.456521739,1
27,"dp",0.2,0.111111111,0.96,0.076923077,0.96
27,"rank",0.2,0.4,0.96,0.351351351,0.96
27,"bhq",0.2,0,0,0.609375,1
27,"dp",0.3,0.333333333,0.96,0.294117647,0.96
27,"rank",0.3,0.468085106,1,0.414634146,0.96
27,"bhq",0.3,0,0,0.657534247,1
28,"dp",0.1,0.142857143,0.96,0.142857143,0.96
28,"rank",0.1,0.225806452,0.96,0.2,0.96
28,"bhq",0.1,0,0,0,0.84
28,"dp",0.2,0.285714286,1,0.264705882,1
28,"rank",0.2,0.294117647,0.96,0.294117647,0.96
28,"bhq",0.2,0,0,0.08,0.92
28,"dp",0.3,0.479166667,1,0.375,1
28,"rank",0.3,0.418604651,1,0.375,1
28,"bhq",0.3,0,0,0.076923077,0.96
29,"dp",0.1,0.2,0.8,0.2,0.8
29,"rank",0.1,0.25,0.6,0.071428571,0.52
29,"bhq",0.1,0,0,0,0.4
29,"dp",0.2,0.275862069,0.84,0.230769231,0.8
29,"rank",0.2,0.433333333,0.68,0.407407407,0.64
29,"bhq",0.2,0,0,0,0.4
29,"dp",0.3,0.322580645,0.84,0.322580645,0.84
29,"rank",0.3,0.454545455,0.72,0.4375,0.72
29,"bhq",0.3,0,0,0,0.4
30,"dp",0.1,0.107142857,1,0.04,0.96
30,"rank",0.1,0.368421053,0.96,0.272727273,0.96
30,"bhq",0.1,0,0,0.166666667,1
30,"dp",0.2,0.137931034,1,0.137931034,1
30,"rank",0.2,0.479166667,1,0.479166667,1
30,"bhq",0.2,0,0,0.264705882,1
30,"dp",0.3,0.264705882,1,0.264705882,1
30,"rank",0.3,0.479166667,1,0.479166667,1
30,"bhq",0.3,0,0,0.342105263,1
31,"dp",0.1,0.324324324,1,0.111111111,0.96
31,"rank",0.1,0.314285714,0.96,0.314285714,0.96
31,"bhq",0.1,0,0,0.5,1
31,"dp",0.2,0.404761905,1,0.404761905,1
31,"rank",0.2,0.342105263,1,0.305555556,1
31,"bhq",0.2,0,0,0.553571429,1
31,"dp",0.3,0.509803922,1,0.509803922,1
31,"rank",0.3,0.479166667,1,0.479166667,1
31,"bhq",0.3,0,0,0.609375,1
32,"dp",0.1,0.25,0.96,0.225806452,0.96
32,"rank",0.1,0.258064516,0.92,0.185185185,0.88
32,"bhq",0.1,0,0,0.214285714,0.88
32,"dp",0.2,0.333333333,0.96,0.333333333,0.96
32,"rank",0.2,0.47826087,0.96,0.342857143,0.92
32,"bhq",0.2,0,0,0.24137931,0.88
32,"dp",0.3,0.5,0.96,0.384615385,0.96
32,"rank",0.3,0.547169811,0.96,0.52,0.96
32,"bhq",0.3,0,0,0.24137931,0.88
33,"dp",0.1,0.043478261,0.88,0,0.88
33,"rank",0.1,0,0.96,0,0.96
33,"bhq",0.1,0,0,0,0.44
33,"dp",0.2,0.043478261,0.88,0.043478261,0.88
33,"rank",0.2,0.074074074,1,0.074074074,1
33,"bhq",0.2,0,0,0,0.6
33,"dp",0.3,0.083333333,0.88,0.043478261,0.88
33,"rank",0.3,0.137931034,1,0.137931034,1
33,"bhq",0.3,0,0,0,0.64
34,"dp",0.1,0.230769231,0.8,0.052631579,0.72
34,"rank",0.1,0.19047619,0.68,0.19047619,0.68
34,"bhq",0.1,0,0,0.290322581,0.88
34,"dp",0.2,0.230769231,0.8,0.230769231,0.8
34,"rank",0.2,0.227272727,0.68,0.227272727,0.68
34,"bhq",0.2,0,0,0.352941176,0.88
34,"dp",0.3,0.259259259,0.8,0.259259259,0.8
34,"rank",0.3,0.291666667,0.68,0.260869565,0.68
34,"bhq",0.3,0,0,0.421052632,0.88
35,"dp",0.1,0.142857143,0.96,0.111111111,0.96
35,"rank",0.1,0.233333333,0.92,0.083333333,0.88
35,"bhq",0.1,0,0,0.076923077,0.96
35,"dp",0.2,0.324324324,1,0.142857143,0.96
35,"rank",0.2,0.25,0.96,0.25,0.96
35,"bhq",0.2,0,0,0.076923077,0.96
35,"dp",0.3,0.375,1,0.375,1
35,"rank",0.3,0.4,0.96,0.4,0.96
35,"bhq",0.3,0,0,0.142857143,0.96
36,"dp",0.1,0.043478261,0.88,0.043478261,0.88
36,"rank",0.1,0,0.76,0,0.76
36,"bhq",0.1,0,0,0,0.84
36,"dp",0.2,0.115384615,0.92,0.08,0.92
36,"rank",0.2,0.095238095,0.76,0,0.76
36,"bhq",0.2,0,0,0,0.92
36,"dp",0.3,0.324324324,1,0.324324324,1
36,"rank",0.3,0.086956522,0.84,0.090909091,0.8
36,"bhq",0.3,0,0,0.041666667,0.92
37,"dp",0.1,0.178571429,0.92,0.083333333,0.88
37,"rank",0.1,0.366666667,0.76,0.24,0.76
37,"bhq",0.1,0,0,0.324324324,1
37,"dp",0.2,0.258064516,0.92,0.233333333,0.92
37,"rank",0.2,0.459459459,0.8,0.424242424,0.76
37,"bhq",0.2,0,0,0.390243902,1
37,"dp",0.3,0.4,0.96,0.351351351,0.96
37,"rank",0.3,0.583333333,0.8,0.574468085,0.8
37,"bhq",0.3,0,0,0.431818182,1
38,"dp",0.1,0.111111111,0.96,0.04,0.96
38,"rank",0.1,0,0.92,0,0.92
38,"bhq",0.1,0,0,0.111111111,0.96
38,"dp",0.2,0.272727273,0.96,0.272727273,0.96
38,"rank",0.2,0.333333333,0.96,0.178571429,0.92
38,"bhq",0.2,0,0,0.142857143,0.96
38,"dp",0.3,0.414634146,0.96,0.294117647,0.96
38,"rank",0.3,0.52,0.96,0.52,0.96
38,"bhq",0.3,0,0,0.225806452,0.96
39,"dp",0.1,0.294117647,0.96,0.294117647,0.96
39,"rank",0.1,0.24137931,0.88,0.214285714,0.88
39,"bhq",0.1,0,0,0,0.8
39,"dp",0.2,0.456521739,1,0.444444444,1
39,"rank",0.2,0.3125,0.88,0.290322581,0.88
39,"bhq",0.2,0,0,0,0.92
39,"dp",0.3,0.509803922,1,0.5,1
39,"rank",0.3,0.463414634,0.88,0.371428571,0.88
39,"bhq",0.3,0,0,0.076923077,0.96
40,"dp",0.1,0.258064516,0.92,0.148148148,0.92
40,"rank",0.1,0.230769231,0.8,0.166666667,0.8
40,"bhq",0.1,0,0,0,0.8
40,"dp",0.2,0.258064516,0.92,0.258064516,0.92
40,"rank",0.2,0.259259259,0.8,0.259259259,0.8
40,"bhq",0.2,0,0,0.045454545,0.84
40,"dp",0.3,0.258064516,0.92,0.258064516,0.92
40,"rank",0.3,0.428571429,0.8,0.35483871,0.8
40,"bhq",0.3,0,0,0.043478261,0.88
41,"dp",0.1,0,0.8,0,0.8
41,"rank",0.1,0.125,0.84,0,0.72
41,"bhq",0.1,0,0,0,0.88
41,"dp",0.2,0,0.84,0,0.84
41,"rank",0.2,0.214285714,0.88,0.153846154,0.88
41,"bhq",0.2,0,0,0,0.92
41,"dp",0.3,0.2,0.96,0.172413793,0.96
41,"rank",0.3,0.24137931,0.88,0.214285714,0.88
41,"bhq",0.3,0,0,0.041666667,0.92
42,"dp",0.1,0.08,0.92,0,0.84
42,"rank",0.1,0.21875,1,0.166666667,1
42,"bhq",0.1,0,0,0,0.92
42,"dp",0.2,0.178571429,0.92,0.148148148,0.92
42,"rank",0.2,0.242424242,1,0.21875,1
42,"bhq",0.2,0,0,0,0.96
42,"dp",0.3,0.323529412,0.92,0.303030303,0.92
42,"rank",0.3,0.305555556,1,0.285714286,1
42,"bhq",0.3,0,0,0,0.96
43,"dp",0.1,0.19047619,0.68,0.058823529,0.64
43,"rank",0.1,0.130434783,0.8,0.052631579,0.72
43,"bhq",0.1,0,0,0.045454545,0.84
43,"dp",0.2,0.25,0.72,0.260869565,0.68
43,"rank",0.2,0.28125,0.92,0.28125,0.92
43,"bhq",0.2,0,0,0.045454545,0.84
43,"dp",0.3,0.296296296,0.76,0.25,0.72
43,"rank",0.3,0.342857143,0.92,0.342857143,0.92
43,"bhq",0.3,0,0,0.086956522,0.84
44,"dp",0.1,0.166666667,1,0.166666667,1
44,"rank",0.1,0.21875,1,0.21875,1
44,"bhq",0.1,0,0,0,0.88
44,"dp",0.2,0.285714286,1,0.285714286,1
44,"rank",0.2,0.305555556,1,0.305555556,1
44,"bhq",0.2,0,0,0,0.96
44,"dp",0.3,0.358974359,1,0.358974359,1
44,"rank",0.3,0.324324324,1,0.305555556,1
44,"bhq",0.3,0,0,0.038461538,1
45,"dp",0.1,0,0.8,0,0.8
45,"rank",0.1,0.148148148,0.92,0.148148148,0.92
45,"bhq",0.1,0,0,0.04,0.96
45,"dp",0.2,0.225806452,0.96,0.2,0.96
45,"rank",0.2,0.2,0.96,0.178571429,0.92
45,"bhq",0.2,0,0,0.111111111,0.96
45,"dp",0.3,0.264705882,1,0.264705882,1
45,"rank",0.3,0.305555556,1,0.264705882,1
45,"bhq",0.3,0,0,0.172413793,0.96
46,"dp",0.1,0.242424242,1,0.193548387,1
46,"rank",0.1,0.08,0.92,0.08,0.92
46,"bhq",0.1,0,0,0,0.88
46,"dp",0.2,0.305555556,1,0.305555556,1
46,"rank",0.2,0.115384615,0.92,0.08,0.92
46,"bhq",0.2,0,0,0,0.92
46,"dp",0.3,0.342105263,1,0.342105263,1
46,"rank",0.3,0.225806452,0.96,0.172413793,0.96
46,"bhq",0.3,0,0,0,0.92
47,"dp",0.1,0.206896552,0.92,0.206896552,0.92
47,"rank",0.1,0.2,0.8,0.2,0.8
47,"bhq",0.1,0,0,0,0.92
47,"dp",0.2,0.28125,0.92,0.28125,0.92
47,"rank",0.2,0.25,0.84,0.192307692,0.84
47,"bhq",0.2,0,0,0,0.96
47,"dp",0.3,0.342857143,0.92,0.342857143,0.92
47,"rank",0.3,0.3125,0.88,0.290322581,0.88
47,"bhq",0.3,0,0,0.038461538,1
48,"dp",0.1,0.136363636,0.76,0.095238095,0.76
48,"rank",0.1,0.294117647,0.96,0.2,0.96
48,"bhq",0.1,0,0,0.142857143,0.96
48,"dp",0.2,0.208333333,0.76,0.208333333,0.76
48,"rank",0.2,0.384615385,0.96,0.368421053,0.96
48,"bhq",0.2,0,0,0.193548387,1
48,"dp",0.3,0.208333333,0.76,0.208333333,0.76
48,"rank",0.3,0.555555556,0.96,0.5,0.96
48,"bhq",0.3,0,0,0.21875,1
49,"dp",0.1,0.04,0.96,0.04,0.96
49,"rank",0.1,0.166666667,1,0.166666667,1
49,"bhq",0.1,0,0,0,0.84
49,"dp",0.2,0.193548387,1,0.074074074,1
49,"rank",0.2,0.242424242,1,0.242424242,1
49,"bhq",0.2,0,0,0,0.84
49,"dp",0.3,0.193548387,1,0.193548387,1
49,"rank",0.3,0.375,1,0.375,1
49,"bhq",0.3,0,0,0,0.88
50,"dp",0.1,0.038461538,1,0,1
50,"rank",0.1,0.04,0.96,0.04,0.96
50,"bhq",0.1,0,0,0.04,0.96
50,"dp",0.2,0.285714286,1,0.166666667,1
50,"rank",0.2,0.375,1,0.166666667,1
50,"bhq",0.2,0,0,0.076923077,0.96
50,"dp",0.3,0.468085106,1,0.375,1
50,"rank",0.3,0.404761905,1,0.404761905,1
50,"bhq",0.3,0,0,0.074074074,1
51,"dp",0.1,0.137931034,1,0.111111111,0.96
51,"rank",0.1,0.045454545,0.84,0.045454545,0.84
51,"bhq",0.1,0,0,0.142857143,0.96
51,"dp",0.2,0.137931034,1,0.137931034,1
51,"rank",0.2,0.153846154,0.88,0.045454545,0.84
51,"bhq",0.2,0,0,0.314285714,0.96
51,"dp",0.3,0.324324324,1,0.324324324,1
51,"rank",0.3,0.185185185,0.88,0.185185185,0.88
51,"bhq",0.3,0,0,0.333333333,0.96
52,"dp",0.1,0.193548387,1,0.166666667,1
52,"rank",0.1,0.038461538,1,0.04,0.96
52,"bhq",0.1,0,0,0.193548387,1
52,"dp",0.2,0.242424242,1,0.242424242,1
52,"rank",0.2,0.242424242,1,0.242424242,1
52,"bhq",0.2,0,0,0.242424242,1
52,"dp",0.3,0.404761905,1,0.404761905,1
52,"rank",0.3,0.358974359,1,0.305555556,1
52,"bhq",0.3,0,0,0.264705882,1
53,"dp",0.1,0.04,0.96,0.04,0.96
53,"rank",0.1,0.264705882,1,0.242424242,1
53,"bhq",0.1,0,0,0.038461538,1
53,"dp",0.2,0.04,0.96,0.04,0.96
53,"rank",0.2,0.418604651,1,0.418604651,1
53,"bhq",0.2,0,0,0.038461538,1
53,"dp",0.3,0.142857143,0.96,0.142857143,0.96
53,"rank",0.3,0.444444444,1,0.444444444,1
53,"bhq",0.3,0,0,0.038461538,1
54,"dp",0.1,0.2,0.96,0.2,0.96
54,"rank",0.1,0.074074074,1,0.08,0.92
54,"bhq",0.1,0,0,0.21875,1
54,"dp",0.2,0.21875,1,0.21875,1
54,"rank",0.2,0.21875,1,0.107142857,1
54,"bhq",0.2,0,0,0.342105263,1
54,"dp",0.3,0.324324324,1,0.305555556,1
54,"rank",0.3,0.305555556,1,0.305555556,1
54,"bhq",0.3,0,0,0.342105263,1
55,"dp",0.1,0.173913043,0.76,0,0.68
55,"rank",0.1,0.16,0.84,0,0.64
55,"bhq",0.1,0,0,0,0.84
55,"dp",0.2,0.173913043,0.76,0.173913043,0.76
55,"rank",0.2,0.3125,0.88,0.3125,0.88
55,"bhq",0.2,0,0,0.086956522,0.84
55,"dp",0.3,0.366666667,0.76,0.366666667,0.76
55,"rank",0.3,0.378378378,0.92,0.361111111,0.92
55,"bhq",0.3,0,0,0.086956522,0.84
56,"dp",0.1,0.206896552,0.92,0.185185185,0.88
56,"rank",0.1,0,0.8,0,0.8
56,"bhq",0.1,0,0,0,0.84
56,"dp",0.2,0.394736842,0.92,0.342857143,0.92
56,"rank",0.2,0,0.8,0,0.8
56,"bhq",0.2,0,0,0,0.88
56,"dp",0.3,0.425,0.92,0.425,0.92
56,"rank",0.3,0.153846154,0.88,0.153846154,0.88
56,"bhq",0.3,0,0,0.043478261,0.88
57,"dp",0.1,0.266666667,0.88,0.142857143,0.72
57,"rank",0.1,0.342857143,0.92,0.303030303,0.92
57,"bhq",0.1,0,0,0,0.88
57,"dp",0.2,0.3125,0.88,0.266666667,0.88
57,"rank",0.2,0.361111111,0.92,0.361111111,0.92
57,"bhq",0.2,0,0,0,0.92
57,"dp",0.3,0.3125,0.88,0.3125,0.88
57,"rank",0.3,0.4,0.96,0.394736842,0.92
57,"bhq",0.3,0,0,0,0.92
58,"dp",0.1,0.193548387,1,0.166666667,1
58,"rank",0.1,0.264705882,1,0.242424242,1
58,"bhq",0.1,0,0,0,0.96
58,"dp",0.2,0.324324324,1,0.324324324,1
58,"rank",0.2,0.468085106,1,0.444444444,1
58,"bhq",0.2,0,0,0,0.96
58,"dp",0.3,0.358974359,1,0.358974359,1
58,"rank",0.3,0.509803922,1,0.509803922,1
58,"bhq",0.3,0,0,0,1
59,"dp",0.1,0.225806452,0.96,0.041666667,0.92
59,"rank",0.1,0.041666667,0.92,0.041666667,0.92
59,"bhq",0.1,0,0,0,1
59,"dp",0.2,0.272727273,0.96,0.272727273,0.96
59,"rank",0.2,0.115384615,0.92,0.115384615,0.92
59,"bhq",0.2,0,0,0.038461538,1
59,"dp",0.3,0.4,0.96,0.351351351,0.96
59,"rank",0.3,0.178571429,0.92,0.115384615,0.92
59,"bhq",0.3,0,0,0.038461538,1
60,"dp",0.1,0.04,0.96,0.04,0.96
60,"rank",0.1,0.08,0.92,0.08,0.92
