"Iteration","Method","Q_Value","FDP","TDP","FDP_Plus","TDP_Plus"
24,"bhq",0.2,0,0,0,1
24,"dp",0.2,0.0769230769230769,0.96,0.0769230769230769,0.96
24,"rank",0.3,0.166666666666667,1,0.166666666666667,1
24,"bhq",0.3,0,0,0,1
24,"dp",0.3,0.111111111111111,0.96,0.111111111111111,0.96
25,"rank",0.1,0.225806451612903,0.96,0.225806451612903,0.96
25,"bhq",0.1,0,0,0,0.96
25,"dp",0.1,0.2,0.96,0.172413793103448,0.96
25,"rank",0.2,0.272727272727273,0.96,0.272727272727273,0.96
25,"bhq",0.2,0,0,0.111111111111111,0.96
25,"dp",0.2,0.25,0.96,0.225806451612903,0.96
25,"rank",0.3,0.428571428571429,0.96,0.428571428571429,0.96
25,"bhq",0.3,0,0,0.111111111111111,0.96
25,"dp",0.3,0.314285714285714,0.96,0.314285714285714,0.96
26,"rank",0.1,0.324324324324324,1,0.324324324324324,1
26,"bhq",0.1,0,0,0,0.84
26,"dp",0.1,0.0769230769230769,0.96,0.0769230769230769,0.96
26,"rank",0.2,0.375,1,0.375,1
26,"bhq",0.2,0,0,0,0.84
26,"dp",0.2,0.172413793103448,0.96,0.142857142857143,0.96
26,"rank",0.3,0.375,1,0.375,1
26,"bhq",0.3,0,0,0.0416666666666667,0.92
26,"dp",0.3,0.25,0.96,0.225806451612903,0.96
27,"rank",0.1,0.0454545454545455,0.84,0.0454545454545455,0.84
27,"bhq",0.1,0,0,0.0434782608695652,0.88
27,"dp",0.1,0.0434782608695652,0.88,0.0434782608695652,0.88
27,"rank",0.2,0.222222222222222,0.84,0.0454545454545455,0.84
27,"bhq",0.2,0,0,0.0434782608695652,0.88
27,"dp",0.2,0.258064516129032,0.92,0.115384615384615,0.92
27,"rank",0.3,0.352941176470588,0.88,0.352941176470588,0.88
27,"bhq",0.3,0,0,0.0434782608695652,0.88
27,"dp",0.3,0.378378378378378,0.92,0.378378378378378,0.92
28,"rank",0.1,0.416666666666667,0.84,0.32258064516129,0.84
28,"bhq",0.1,0,0,0,0.92
28,"dp",0.1,0.111111111111111,0.96,0.08,0.92
28,"rank",0.2,0.439024390243902,0.92,0.432432432432432,0.84
28,"bhq",0.2,0,0,0.0769230769230769,0.96
28,"dp",0.2,0.272727272727273,0.96,0.25,0.96
28,"rank",0.3,0.452380952380952,0.92,0.452380952380952,0.92
28,"bhq",0.3,0,0,0.2,0.96
28,"dp",0.3,0.4,0.96,0.368421052631579,0.96
29,"rank",0.1,0.05,0.76,0.05,0.76
29,"bhq",0.1,0,0,0,0.84
29,"dp",0.1,0.05,0.76,0,0.76
29,"rank",0.2,0.358974358974359,1,0.305555555555556,1
29,"bhq",0.2,0,0,0,0.84
29,"dp",0.2,0.130434782608696,0.8,0.130434782608696,0.8
29,"rank",0.3,0.375,1,0.375,1
29,"bhq",0.3,0,0,0,0.92
29,"dp",0.3,0.378378378378378,0.92,0.378378378378378,0.92
30,"rank",0.1,0.08,0.92,0,0.88
30,"bhq",0.1,0,0,0,0.76
30,"dp",0.1,0.04,0.96,0,0.92
30,"rank",0.2,0.08,0.92,0.08,0.92
30,"bhq",0.2,0,0,0,0.92
30,"dp",0.2,0.111111111111111,0.96,0.111111111111111,0.96
30,"rank",0.3,0.115384615384615,0.92,0.115384615384615,0.92
30,"bhq",0.3,0,0,0,0.96
30,"dp",0.3,0.225806451612903,0.96,0.111111111111111,0.96
31,"rank",0.1,0.148148148148148,0.92,0.08,0.92
31,"bhq",0.1,0,0,0,0.8
31,"dp",0.1,0.115384615384615,0.92,0.0833333333333333,0.88
31,"rank",0.2,0.361111111111111,0.92,0.361111111111111,0.92
31,"bhq",0.2,0,0,0,0.84
31,"dp",0.2,0.294117647058824,0.96,0.294117647058824,0.96
31,"rank",0.3,0.384615384615385,0.96,0.368421052631579,0.96
31,"bhq",0.3,0,0,0,0.84
31,"dp",0.3,0.478260869565217,0.96,0.478260869565217,0.96
32,"rank",0.1,0.0833333333333333,0.88,0.0454545454545455,0.84
32,"bhq",0.1,0,0,0,0.92
32,"dp",0.1,0.193548387096774,1,0.166666666666667,1
32,"rank",0.2,0.185185185185185,0.88,0.12,0.88
32,"bhq",0.2,0,0,0,0.92
32,"dp",0.2,0.305555555555556,1,0.285714285714286,1
32,"rank",0.3,0.314285714285714,0.96,0.294117647058824,0.96
32,"bhq",0.3,0,0,0,0.96
32,"dp",0.3,0.358974358974359,1,0.358974358974359,1
33,"rank",0.1,0.12,0.88,0.12,0.88
33,"bhq",0.1,0,0,0.0434782608695652,0.88
33,"dp",0.1,0.12,0.88,0.12,0.88
33,"rank",0.2,0.314285714285714,0.96,0.178571428571429,0.92
33,"bhq",0.2,0,0,0.0833333333333333,0.88
33,"dp",0.2,0.28125,0.92,0.28125,0.92
33,"rank",0.3,0.368421052631579,0.96,0.368421052631579,0.96
33,"bhq",0.3,0,0,0.0833333333333333,0.88
33,"dp",0.3,0.28125,0.92,0.28125,0.92
34,"rank",0.1,0.04,0.96,0,0.96
34,"bhq",0.1,0,0,0,0.96
34,"dp",0.1,0.142857142857143,0.96,0.111111111111111,0.96
34,"rank",0.2,0.342105263157895,1,0.285714285714286,1
34,"bhq",0.2,0,0,0,1
34,"dp",0.2,0.342105263157895,1,0.342105263157895,1
34,"rank",0.3,0.583333333333333,1,0.56140350877193,1
34,"bhq",0.3,0,0,0,1
34,"dp",0.3,0.418604651162791,1,0.390243902439024,1
35,"rank",0.1,0.0384615384615385,1,0.0384615384615385,1
35,"bhq",0.1,0,0,0,0.92
35,"dp",0.1,0.0384615384615385,1,0.0384615384615385,1
35,"rank",0.2,0.107142857142857,1,0.107142857142857,1
35,"bhq",0.2,0,0,0,1
35,"dp",0.2,0.305555555555556,1,0.21875,1
35,"rank",0.3,0.444444444444444,1,0.418604651162791,1
35,"bhq",0.3,0,0,0,1
35,"dp",0.3,0.390243902439024,1,0.390243902439024,1
36,"rank",0.1,0.2,0.96,0.2,0.96
36,"bhq",0.1,0,0,0,0.92
36,"dp",0.1,0.214285714285714,0.88,0.12,0.88
36,"rank",0.2,0.25,0.96,0.25,0.96
36,"bhq",0.2,0,0,0,0.96
36,"dp",0.2,0.214285714285714,0.88,0.214285714285714,0.88
36,"rank",0.3,0.333333333333333,0.96,0.333333333333333,0.96
36,"bhq",0.3,0,0,0,0.96
36,"dp",0.3,0.290322580645161,0.88,0.266666666666667,0.88
37,"rank",0.1,0.137931034482759,1,0.137931034482759,1
37,"bhq",0.1,0,0,0,0.88
37,"dp",0.1,0.0769230769230769,0.96,0.04,0.96
37,"rank",0.2,0.166666666666667,1,0.166666666666667,1
37,"bhq",0.2,0,0,0,0.96
37,"dp",0.2,0.0740740740740741,1,0.0769230769230769,0.96
37,"rank",0.3,0.193548387096774,1,0.193548387096774,1
37,"bhq",0.3,0,0,0,0.96
37,"dp",0.3,0.166666666666667,1,0.137931034482759,1
38,"rank",0.1,0.08,0.92,0.0833333333333333,0.88
38,"bhq",0.1,0,0,0,0.8
38,"dp",0.1,0.0416666666666667,0.92,0.0416666666666667,0.92
38,"rank",0.2,0.258064516129032,0.92,0.115384615384615,0.92
38,"bhq",0.2,0,0,0,0.84
38,"dp",0.2,0.0416666666666667,0.92,0.0416666666666667,0.92
38,"rank",0.3,0.305555555555556,1,0.305555555555556,1
38,"bhq",0.3,0,0,0,0.84
38,"dp",0.3,0.08,0.92,0.08,0.92
39,"rank",0.1,0.0416666666666667,0.92,0.0416666666666667,0.92
39,"bhq",0.1,0,0,0,0.96
39,"dp",0.1,0.285714285714286,1,0.193548387096774,1
39,"rank",0.2,0.166666666666667,1,0.166666666666667,1
39,"bhq",0.2,0,0,0,1
39,"dp",0.2,0.375,1,0.305555555555556,1
39,"rank",0.3,0.285714285714286,1,0.285714285714286,1
39,"bhq",0.3,0,0,0.0384615384615385,1
39,"dp",0.3,0.456521739130435,1,0.444444444444444,1
40,"rank",0.1,0.0769230769230769,0.96,0.0416666666666667,0.92
40,"bhq",0.1,0,0,0,0.6
40,"dp",0.1,0.142857142857143,0.96,0.142857142857143,0.96
40,"rank",0.2,0.142857142857143,0.96,0.111111111111111,0.96
40,"bhq",0.2,0,0,0,0.64
40,"dp",0.2,0.25,0.96,0.25,0.96
40,"rank",0.3,0.2,0.96,0.2,0.96
40,"bhq",0.3,0,0,0,0.68
40,"dp",0.3,0.456521739130435,1,0.431818181818182,1
41,"rank",0.1,0.111111111111111,0.96,0,0.92
41,"bhq",0.1,0,0,0.04,0.96
41,"dp",0.1,0.2,0.96,0.0769230769230769,0.96
41,"rank",0.2,0.111111111111111,0.96,0.111111111111111,0.96
41,"bhq",0.2,0,0,0.04,0.96
41,"dp",0.2,0.285714285714286,1,0.2,0.96
41,"rank",0.3,0.2,0.96,0.111111111111111,0.96
41,"bhq",0.3,0,0,0.142857142857143,0.96
41,"dp",0.3,0.390243902439024,1,0.375,1
42,"rank",0.1,0.166666666666667,1,0,1
42,"bhq",0.1,0,0,0,1
42,"dp",0.1,0.12,0.88,0.0434782608695652,0.88
42,"rank",0.2,0.242424242424242,1,0.21875,1
42,"bhq",0.2,0,0,0,1
42,"dp",0.2,0.3125,0.88,0.266666666666667,0.88
42,"rank",0.3,0.390243902439024,1,0.375,1
42,"bhq",0.3,0,0,0,1
42,"dp",0.3,0.378378378378378,0.92,0.378378378378378,0.92
43,"rank",0.1,0.193548387096774,1,0.193548387096774,1
43,"bhq",0.1,0,0,0,0.84
43,"dp",0.1,0.107142857142857,1,0.107142857142857,1
43,"rank",0.2,0.375,1,0.285714285714286,1
43,"bhq",0.2,0,0,0,1
43,"dp",0.2,0.166666666666667,1,0.137931034482759,1
43,"rank",0.3,0.444444444444444,1,0.444444444444444,1
43,"bhq",0.3,0,0,0,1
43,"dp",0.3,0.324324324324324,1,0.324324324324324,1
44,"rank",0.1,0.0769230769230769,0.96,0.04,0.96
44,"bhq",0.1,0,0,0,0.96
44,"dp",0.1,0.08,0.92,0.08,0.92
44,"rank",0.2,0.21875,1,0.21875,1
44,"bhq",0.2,0,0,0,0.96
44,"dp",0.2,0.172413793103448,0.96,0.115384615384615,0.92
44,"rank",0.3,0.285714285714286,1,0.285714285714286,1
44,"bhq",0.3,0,0,0,0.96
44,"dp",0.3,0.172413793103448,0.96,0.172413793103448,0.96
45,"rank",0.1,0.2,0.96,0.08,0.92
45,"bhq",0.1,0,0,0,0.8
45,"dp",0.1,0.08,0.92,0.0416666666666667,0.92
45,"rank",0.2,0.314285714285714,0.96,0.272727272727273,0.96
45,"bhq",0.2,0,0,0,0.84
45,"dp",0.2,0.375,1,0.111111111111111,0.96
45,"rank",0.3,0.333333333333333,0.96,0.333333333333333,0.96
45,"bhq",0.3,0,0,0,0.84
45,"dp",0.3,0.479166666666667,1,0.479166666666667,1
46,"rank",0.1,0.0476190476190476,0.8,0.0476190476190476,0.8
46,"bhq",0.1,0,0,0,0.72
46,"dp",0.1,0.0476190476190476,0.8,0,0.8
46,"rank",0.2,0.0476190476190476,0.8,0.0476190476190476,0.8
46,"bhq",0.2,0,0,0,0.8
46,"dp",0.2,0.342857142857143,0.92,0.0476190476190476,0.8
46,"rank",0.3,0.185185185185185,0.88,0.0476190476190476,0.8
46,"bhq",0.3,0,0,0,0.88
46,"dp",0.3,0.351351351351351,0.96,0.351351351351351,0.96
47,"rank",0.1,0.181818181818182,0.72,0.0625,0.6
47,"bhq",0.1,0,0,0.08,0.92
47,"dp",0.1,0.425,0.92,0.41025641025641,0.92
47,"rank",0.2,0.45,0.88,0.266666666666667,0.88
47,"bhq",0.2,0,0,0.111111111111111,0.96
47,"dp",0.2,0.452380952380952,0.92,0.425,0.92
47,"rank",0.3,0.541666666666667,0.88,0.531914893617021,0.88
47,"bhq",0.3,0,0,0.172413793103448,0.96
47,"dp",0.3,0.54,0.92,0.477272727272727,0.92
48,"rank",0.1,0.178571428571429,0.92,0.148148148148148,0.92
48,"bhq",0.1,0,0,0,1
48,"dp",0.1,0.264705882352941,1,0,1
48,"rank",0.2,0.4,0.96,0.28125,0.92
48,"bhq",0.2,0,0,0.0384615384615385,1
48,"dp",0.2,0.324324324324324,1,0.305555555555556,1
48,"rank",0.3,0.444444444444444,1,0.444444444444444,1
48,"bhq",0.3,0,0,0.107142857142857,1
48,"dp",0.3,0.583333333333333,1,0.553571428571429,1
49,"rank",0.1,0.324324324324324,1,0.185185185185185,0.88
49,"bhq",0.1,0,0,0,0.96
49,"dp",0.1,0.333333333333333,0.96,0,0.88
49,"rank",0.2,0.375,1,0.375,1
49,"bhq",0.2,0,0,0.0384615384615385,1
49,"dp",0.2,0.414634146341463,0.96,0.414634146341463,0.96
49,"rank",0.3,0.431818181818182,1,0.431818181818182,1
49,"bhq",0.3,0,0,0.0740740740740741,1
49,"dp",0.3,0.466666666666667,0.96,0.428571428571429,0.96
50,"rank",0.1,0.0769230769230769,0.96,0.0769230769230769,0.96
50,"bhq",0.1,0,0,0,0.88
50,"dp",0.1,0.137931034482759,1,0.137931034482759,1
50,"rank",0.2,0.242424242424242,1,0.0740740740740741,1
50,"bhq",0.2,0,0,0,0.96
50,"dp",0.2,0.193548387096774,1,0.137931034482759,1
50,"rank",0.3,0.324324324324324,1,0.324324324324324,1
50,"bhq",0.3,0,0,0.04,0.96
50,"dp",0.3,0.285714285714286,1,0.264705882352941,1
51,"rank",0.1,0.272727272727273,0.96,0.25,0.96
51,"bhq",0.1,0,0,0,0.84
51,"dp",0.1,0.264705882352941,1,0.111111111111111,0.96
51,"rank",0.2,0.314285714285714,0.96,0.314285714285714,0.96
51,"bhq",0.2,0,0,0,0.84
51,"dp",0.2,0.305555555555556,1,0.305555555555556,1
51,"rank",0.3,0.314285714285714,0.96,0.314285714285714,0.96
51,"bhq",0.3,0,0,0,0.92
51,"dp",0.3,0.375,1,0.375,1
52,"rank",0.1,0.264705882352941,1,0.264705882352941,1
52,"bhq",0.1,0,0,0.0384615384615385,1
52,"dp",0.1,0.2,0.96,0,0.92
52,"rank",0.2,0.324324324324324,1,0.285714285714286,1
52,"bhq",0.2,0,0,0.0740740740740741,1
52,"dp",0.2,0.225806451612903,0.96,0.225806451612903,0.96
52,"rank",0.3,0.468085106382979,1,0.444444444444444,1
52,"bhq",0.3,0,0,0.107142857142857,1
52,"dp",0.3,0.225806451612903,0.96,0.225806451612903,0.96
53,"rank",0.1,0.142857142857143,0.96,0.0769230769230769,0.96
53,"bhq",0.1,0,0,0.0384615384615385,1
53,"dp",0.1,0,1,0,1
53,"rank",0.2,0.225806451612903,0.96,0.225806451612903,0.96
53,"bhq",0.2,0,0,0.0740740740740741,1
53,"dp",0.2,0.0740740740740741,1,0.0384615384615385,1
53,"rank",0.3,0.264705882352941,1,0.264705882352941,1
53,"bhq",0.3,0,0,0.0740740740740741,1
53,"dp",0.3,0.305555555555556,1,0.264705882352941,1
54,"rank",0.1,0.0384615384615385,1,0.0384615384615385,1
54,"bhq",0.1,0,0,0,0.96
54,"dp",0.1,0,0.96,0,0.96
54,"rank",0.2,0.264705882352941,1,0.193548387096774,1
54,"bhq",0.2,0,0,0,0.96
54,"dp",0.2,0,0.96,0,0.96
54,"rank",0.3,0.375,1,0.324324324324324,1
54,"bhq",0.3,0,0,0,1
54,"dp",0.3,0.04,0.96,0.04,0.96
55,"rank",0.1,0.0384615384615385,1,0.0384615384615385,1
55,"bhq",0.1,0,0,0,0.92
55,"dp",0.1,0.0740740740740741,1,0.0740740740740741,1
55,"rank",0.2,0.166666666666667,1,0.166666666666667,1
55,"bhq",0.2,0,0,0,0.96
55,"dp",0.2,0.305555555555556,1,0.305555555555556,1
55,"rank",0.3,0.456521739130435,1,0.390243902439024,1
55,"bhq",0.3,0,0,0,1
55,"dp",0.3,0.404761904761905,1,0.358974358974359,1
56,"rank",0.1,0.233333333333333,0.92,0.192307692307692,0.84
56,"bhq",0.1,0,0,0.0833333333333333,0.88
56,"dp",0.1,0.178571428571429,0.92,0.153846153846154,0.88
56,"rank",0.2,0.342857142857143,0.92,0.342857142857143,0.92
56,"bhq",0.2,0,0,0.172413793103448,0.96
