"Iteration","Method","Q_Value","FDP","TDP","FDP_Plus","TDP_Plus"
12,"rank",0.3,0.193548387096774,1,0.166666666666667,1
12,"bhq",0.3,0,0,0.0384615384615385,1
13,"dp",0.1,0,1,0,1
13,"rank",0.1,0.0833333333333333,0.88,0.0434782608695652,0.88
13,"bhq",0.1,0,0,0,0.64
13,"dp",0.2,0.0384615384615385,1,0.0384615384615385,1
13,"rank",0.2,0.08,0.92,0.08,0.92
13,"bhq",0.2,0,0,0,0.68
13,"dp",0.3,0.107142857142857,1,0.0740740740740741,1
13,"rank",0.3,0.2,0.96,0.142857142857143,0.96
13,"bhq",0.3,0,0,0,0.76
14,"dp",0.1,0.0909090909090909,0.8,0,0.8
14,"rank",0.1,0.0769230769230769,0.96,0,0.92
14,"bhq",0.1,0,0,0,0.76
14,"dp",0.2,0.16,0.84,0.0909090909090909,0.8
14,"rank",0.2,0.111111111111111,0.96,0.111111111111111,0.96
14,"bhq",0.2,0,0,0,0.8
14,"dp",0.3,0.533333333333333,0.84,0.522727272727273,0.84
14,"rank",0.3,0.342105263157895,1,0.225806451612903,0.96
14,"bhq",0.3,0,0,0,0.8
15,"dp",0.1,0.153846153846154,0.88,0.153846153846154,0.88
15,"rank",0.1,0.0833333333333333,0.88,0.0434782608695652,0.88
15,"bhq",0.1,0,0,0,0.8
15,"dp",0.2,0.233333333333333,0.92,0.206896551724138,0.92
15,"rank",0.2,0.12,0.88,0.12,0.88
15,"bhq",0.2,0,0,0,0.88
15,"dp",0.3,0.333333333333333,0.96,0.333333333333333,0.96
15,"rank",0.3,0.12,0.88,0.12,0.88
15,"bhq",0.3,0,0,0,0.88
16,"dp",0.1,0.0416666666666667,0.92,0.0416666666666667,0.92
16,"rank",0.1,0.178571428571429,0.92,0.178571428571429,0.92
16,"bhq",0.1,0,0,0,0.84
16,"dp",0.2,0.225806451612903,0.96,0.225806451612903,0.96
16,"rank",0.2,0.258064516129032,0.92,0.258064516129032,0.92
16,"bhq",0.2,0,0,0,0.84
16,"dp",0.3,0.272727272727273,0.96,0.225806451612903,0.96
16,"rank",0.3,0.294117647058824,0.96,0.258064516129032,0.92
16,"bhq",0.3,0,0,0,0.92
17,"dp",0.1,0.303030303030303,0.92,0.303030303030303,0.92
17,"rank",0.1,0.342857142857143,0.92,0.342857142857143,0.92
17,"bhq",0.1,0,0,0,0.88
17,"dp",0.2,0.305555555555556,1,0.294117647058824,0.96
17,"rank",0.2,0.390243902439024,1,0.4,0.96
17,"bhq",0.2,0,0,0,0.92
17,"dp",0.3,0.342105263157895,1,0.342105263157895,1
17,"rank",0.3,0.509803921568627,1,0.509803921568627,1
17,"bhq",0.3,0,0,0,0.92
18,"dp",0.1,0.125,0.84,0.0869565217391304,0.84
18,"rank",0.1,0.233333333333333,0.92,0.178571428571429,0.92
18,"bhq",0.1,0,0,0,0.88
18,"dp",0.2,0.214285714285714,0.88,0.16,0.84
18,"rank",0.2,0.233333333333333,0.92,0.233333333333333,0.92
18,"bhq",0.2,0,0,0,0.92
18,"dp",0.3,0.531914893617021,0.88,0.333333333333333,0.88
18,"rank",0.3,0.425,0.92,0.41025641025641,0.92
18,"bhq",0.3,0,0,0,0.92
19,"dp",0.1,0.08,0.92,0.0416666666666667,0.92
19,"rank",0.1,0.04,0.96,0.04,0.96
19,"bhq",0.1,0,0,0,1
19,"dp",0.2,0.148148148148148,0.92,0.08,0.92
19,"rank",0.2,0.225806451612903,0.96,0.04,0.96
19,"bhq",0.2,0,0,0,1
19,"dp",0.3,0.314285714285714,0.96,0.314285714285714,0.96
19,"rank",0.3,0.351351351351351,0.96,0.351351351351351,0.96
19,"bhq",0.3,0,0,0,1
20,"dp",0.1,0.137931034482759,1,0.111111111111111,0.96
20,"rank",0.1,0.107142857142857,1,0.107142857142857,1
20,"bhq",0.1,0,0,0.0416666666666667,0.92
20,"dp",0.2,0.166666666666667,1,0.166666666666667,1
20,"rank",0.2,0.166666666666667,1,0.166666666666667,1
20,"bhq",0.2,0,0,0.0416666666666667,0.92
20,"dp",0.3,0.193548387096774,1,0.193548387096774,1
20,"rank",0.3,0.305555555555556,1,0.305555555555556,1
20,"bhq",0.3,0,0,0.04,0.96
21,"dp",0.1,0.272727272727273,0.96,0.225806451612903,0.96
21,"rank",0.1,0.166666666666667,1,0.166666666666667,1
21,"bhq",0.1,0,0,0.21875,1
21,"dp",0.2,0.272727272727273,0.96,0.272727272727273,0.96
21,"rank",0.2,0.324324324324324,1,0.324324324324324,1
21,"bhq",0.2,0,0,0.285714285714286,1
21,"dp",0.3,0.294117647058824,0.96,0.294117647058824,0.96
21,"rank",0.3,0.468085106382979,1,0.468085106382979,1
21,"bhq",0.3,0,0,0.324324324324324,1
22,"dp",0.1,0.107142857142857,1,0.0740740740740741,1
22,"rank",0.1,0.324324324324324,1,0.264705882352941,1
22,"bhq",0.1,0,0,0,0.96
22,"dp",0.2,0.107142857142857,1,0.107142857142857,1
22,"rank",0.2,0.404761904761905,1,0.404761904761905,1
22,"bhq",0.2,0,0,0,0.96
22,"dp",0.3,0.166666666666667,1,0.166666666666667,1
22,"rank",0.3,0.456521739130435,1,0.456521739130435,1
22,"bhq",0.3,0,0,0,0.96
23,"dp",0.1,0.137931034482759,1,0.107142857142857,1
23,"rank",0.1,0.314285714285714,0.96,0.172413793103448,0.96
23,"bhq",0.1,0,0,0.324324324324324,1
23,"dp",0.2,0.305555555555556,1,0.305555555555556,1
23,"rank",0.2,0.351351351351351,0.96,0.351351351351351,0.96
23,"bhq",0.2,0,0,0.375,1
23,"dp",0.3,0.390243902439024,1,0.375,1
23,"rank",0.3,0.368421052631579,0.96,0.351351351351351,0.96
23,"bhq",0.3,0,0,0.404761904761905,1
24,"dp",0.1,0.3125,0.88,0.16,0.84
24,"rank",0.1,0.0833333333333333,0.88,0.0833333333333333,0.88
24,"bhq",0.1,0,0,0,0.84
24,"dp",0.2,0.3125,0.88,0.3125,0.88
24,"rank",0.2,0.290322580645161,0.88,0.0833333333333333,0.88
24,"bhq",0.2,0,0,0.0454545454545455,0.84
24,"dp",0.3,0.352941176470588,0.88,0.3125,0.88
24,"rank",0.3,0.394736842105263,0.92,0.394736842105263,0.92
24,"bhq",0.3,0,0,0.0434782608695652,0.88
25,"dp",0.1,0.2,0.96,0.2,0.96
25,"rank",0.1,0.115384615384615,0.92,0.0833333333333333,0.88
25,"bhq",0.1,0,0,0,1
25,"dp",0.2,0.285714285714286,1,0.25,0.96
25,"rank",0.2,0.314285714285714,0.96,0.272727272727273,0.96
25,"bhq",0.2,0,0,0,1
25,"dp",0.3,0.358974358974359,1,0.358974358974359,1
25,"rank",0.3,0.390243902439024,1,0.324324324324324,1
25,"bhq",0.3,0,0,0.0384615384615385,1
26,"dp",0.1,0.148148148148148,0.92,0.148148148148148,0.92
26,"rank",0.1,0.130434782608696,0.8,0,0.8
26,"bhq",0.1,0,0,0,0.96
26,"dp",0.2,0.148148148148148,0.92,0.148148148148148,0.92
26,"rank",0.2,0.390243902439024,1,0.375,1
26,"bhq",0.2,0,0,0,1
26,"dp",0.3,0.358974358974359,1,0.342105263157895,1
26,"rank",0.3,0.418604651162791,1,0.418604651162791,1
26,"bhq",0.3,0,0,0,1
27,"dp",0.1,0.107142857142857,1,0,0.88
27,"rank",0.1,0.242424242424242,1,0.242424242424242,1
27,"bhq",0.1,0,0,0,0.72
27,"dp",0.2,0.305555555555556,1,0.166666666666667,1
27,"rank",0.2,0.285714285714286,1,0.285714285714286,1
27,"bhq",0.2,0,0,0,0.76
27,"dp",0.3,0.342105263157895,1,0.324324324324324,1
27,"rank",0.3,0.444444444444444,1,0.404761904761905,1
27,"bhq",0.3,0,0,0,0.76
28,"dp",0.1,0.0769230769230769,0.96,0.0416666666666667,0.92
28,"rank",0.1,0.111111111111111,0.96,0.0769230769230769,0.96
28,"bhq",0.1,0,0,0,1
28,"dp",0.2,0.342105263157895,1,0.324324324324324,1
28,"rank",0.2,0.142857142857143,0.96,0.142857142857143,0.96
28,"bhq",0.2,0,0,0.0384615384615385,1
28,"dp",0.3,0.489795918367347,1,0.489795918367347,1
28,"rank",0.3,0.242424242424242,1,0.242424242424242,1
28,"bhq",0.3,0,0,0.0740740740740741,1
29,"dp",0.1,0.172413793103448,0.96,0.172413793103448,0.96
29,"rank",0.1,0.0740740740740741,1,0.04,0.96
29,"bhq",0.1,0,0,0,0.88
29,"dp",0.2,0.264705882352941,1,0.264705882352941,1
29,"rank",0.2,0.166666666666667,1,0.0740740740740741,1
29,"bhq",0.2,0,0,0,0.96
29,"dp",0.3,0.264705882352941,1,0.264705882352941,1
29,"rank",0.3,0.324324324324324,1,0.285714285714286,1
29,"bhq",0.3,0,0,0.04,0.96
30,"dp",0.1,0.0740740740740741,1,0.0384615384615385,1
30,"rank",0.1,0.0384615384615385,1,0,1
30,"bhq",0.1,0,0,0,0.96
30,"dp",0.2,0.107142857142857,1,0.107142857142857,1
30,"rank",0.2,0.137931034482759,1,0.107142857142857,1
30,"bhq",0.2,0,0,0,1
30,"dp",0.3,0.21875,1,0.21875,1
30,"rank",0.3,0.166666666666667,1,0.137931034482759,1
30,"bhq",0.3,0,0,0,1
31,"dp",0.1,0.137931034482759,1,0.137931034482759,1
31,"rank",0.1,0.242424242424242,1,0.166666666666667,1
31,"bhq",0.1,0,0,0.333333333333333,0.96
31,"dp",0.2,0.137931034482759,1,0.137931034482759,1
31,"rank",0.2,0.242424242424242,1,0.242424242424242,1
31,"bhq",0.2,0,0,0.4,0.96
31,"dp",0.3,0.137931034482759,1,0.137931034482759,1
31,"rank",0.3,0.264705882352941,1,0.264705882352941,1
31,"bhq",0.3,0,0,0.441860465116279,0.96
32,"dp",0.1,0.0769230769230769,0.96,0.08,0.92
32,"rank",0.1,0.111111111111111,0.96,0.04,0.96
32,"bhq",0.1,0,0,0,0.84
32,"dp",0.2,0.111111111111111,0.96,0.111111111111111,0.96
32,"rank",0.2,0.285714285714286,1,0.242424242424242,1
32,"bhq",0.2,0,0,0.0454545454545455,0.84
32,"dp",0.3,0.142857142857143,0.96,0.142857142857143,0.96
32,"rank",0.3,0.305555555555556,1,0.305555555555556,1
32,"bhq",0.3,0,0,0.0416666666666667,0.92
33,"dp",0.1,0.0769230769230769,0.96,0.04,0.96
33,"rank",0.1,0.264705882352941,1,0.242424242424242,1
33,"bhq",0.1,0,0,0,0.92
33,"dp",0.2,0.166666666666667,1,0.166666666666667,1
33,"rank",0.2,0.324324324324324,1,0.285714285714286,1
33,"bhq",0.2,0,0,0,0.96
33,"dp",0.3,0.324324324324324,1,0.324324324324324,1
33,"rank",0.3,0.375,1,0.358974358974359,1
33,"bhq",0.3,0,0,0.0384615384615385,1
34,"dp",0.1,0.225806451612903,0.96,0.225806451612903,0.96
34,"rank",0.1,0.258064516129032,0.92,0.0416666666666667,0.92
34,"bhq",0.1,0,0,0.0434782608695652,0.88
34,"dp",0.2,0.225806451612903,0.96,0.225806451612903,0.96
34,"rank",0.2,0.258064516129032,0.92,0.258064516129032,0.92
34,"bhq",0.2,0,0,0.0434782608695652,0.88
34,"dp",0.3,0.368421052631579,0.96,0.368421052631579,0.96
34,"rank",0.3,0.404761904761905,1,0.390243902439024,1
34,"bhq",0.3,0,0,0.0434782608695652,0.88
35,"dp",0.1,0.333333333333333,0.96,0.333333333333333,0.96
35,"rank",0.1,0.368421052631579,0.96,0.368421052631579,0.96
35,"bhq",0.1,0,0,0,0.92
35,"dp",0.2,0.342105263157895,1,0.342105263157895,1
35,"rank",0.2,0.478260869565217,0.96,0.428571428571429,0.96
35,"bhq",0.2,0,0,0.0416666666666667,0.92
35,"dp",0.3,0.375,1,0.358974358974359,1
35,"rank",0.3,0.5,0.96,0.5,0.96
35,"bhq",0.3,0,0,0.0769230769230769,0.96
36,"dp",0.1,0.04,0.96,0,0.92
36,"rank",0.1,0.08,0.92,0.0416666666666667,0.92
36,"bhq",0.1,0,0,0,0.64
36,"dp",0.2,0.333333333333333,0.96,0.314285714285714,0.96
36,"rank",0.2,0.142857142857143,0.96,0.0769230769230769,0.96
36,"bhq",0.2,0,0,0,0.72
36,"dp",0.3,0.52,0.96,0.48936170212766,0.96
36,"rank",0.3,0.172413793103448,0.96,0.172413793103448,0.96
36,"bhq",0.3,0,0,0,0.84
37,"dp",0.1,0.111111111111111,0.96,0.0769230769230769,0.96
37,"rank",0.1,0.351351351351351,0.96,0.314285714285714,0.96
37,"bhq",0.1,0,0,0,0.96
37,"dp",0.2,0.294117647058824,0.96,0.294117647058824,0.96
37,"rank",0.2,0.456521739130435,1,0.390243902439024,1
37,"bhq",0.2,0,0,0,1
37,"dp",0.3,0.431818181818182,1,0.294117647058824,0.96
37,"rank",0.3,0.5,1,0.5,1
37,"bhq",0.3,0,0,0,1
38,"dp",0.1,0.115384615384615,0.92,0.08,0.92
38,"rank",0.1,0.0769230769230769,0.96,0.04,0.96
38,"bhq",0.1,0,0,0,0.76
38,"dp",0.2,0.342857142857143,0.92,0.342857142857143,0.92
38,"rank",0.2,0.2,0.96,0.172413793103448,0.96
38,"bhq",0.2,0,0,0,0.8
38,"dp",0.3,0.439024390243902,0.92,0.439024390243902,0.92
38,"rank",0.3,0.25,0.96,0.25,0.96
38,"bhq",0.3,0,0,0,0.88
39,"dp",0.1,0.111111111111111,0.96,0.0769230769230769,0.96
39,"rank",0.1,0.08,0.92,0.08,0.92
39,"bhq",0.1,0,0,0,0.88
39,"dp",0.2,0.193548387096774,1,0.142857142857143,0.96
39,"rank",0.2,0.333333333333333,0.96,0.206896551724138,0.92
39,"bhq",0.2,0,0,0,0.92
39,"dp",0.3,0.305555555555556,1,0.264705882352941,1
39,"rank",0.3,0.441860465116279,0.96,0.368421052631579,0.96
39,"bhq",0.3,0,0,0.0416666666666667,0.92
40,"dp",0.1,0.0769230769230769,0.96,0.0769230769230769,0.96
40,"rank",0.1,0.166666666666667,1,0.166666666666667,1
40,"bhq",0.1,0,0,0,0.96
40,"dp",0.2,0.272727272727273,0.96,0.272727272727273,0.96
40,"rank",0.2,0.264705882352941,1,0.242424242424242,1
40,"bhq",0.2,0,0,0,1
40,"dp",0.3,0.272727272727273,0.96,0.272727272727273,0.96
40,"rank",0.3,0.264705882352941,1,0.264705882352941,1
40,"bhq",0.3,0,0,0,1
41,"dp",0.1,0.225806451612903,0.96,0.08,0.92
41,"rank",0.1,0,0.92,0,0.84
41,"bhq",0.1,0,0,0,0.96
41,"dp",0.2,0.25,0.96,0.225806451612903,0.96
41,"rank",0.2,0.142857142857143,0.96,0.142857142857143,0.96
41,"bhq",0.2,0,0,0.0740740740740741,1
41,"dp",0.3,0.272727272727273,0.96,0.25,0.96
41,"rank",0.3,0.142857142857143,0.96,0.142857142857143,0.96
41,"bhq",0.3,0,0,0.107142857142857,1
42,"dp",0.1,0.04,0.96,0.04,0.96
42,"rank",0.1,0.148148148148148,0.92,0.08,0.92
42,"bhq",0.1,0,0,0,0.88
42,"dp",0.2,0.0769230769230769,0.96,0.04,0.96
42,"rank",0.2,0.225806451612903,0.96,0.148148148148148,0.92
42,"bhq",0.2,0,0,0,0.88
42,"dp",0.3,0.0769230769230769,0.96,0.0769230769230769,0.96
42,"rank",0.3,0.272727272727273,0.96,0.272727272727273,0.96
42,"bhq",0.3,0,0,0,0.92
43,"dp",0.1,0.21875,1,0.193548387096774,1
43,"rank",0.1,0.0416666666666667,0.92,0.0434782608695652,0.88
43,"bhq",0.1,0,0,0,0.52
43,"dp",0.2,0.444444444444444,1,0.444444444444444,1
43,"rank",0.2,0.324324324324324,1,0.285714285714286,1
43,"bhq",0.2,0,0,0,0.52
43,"dp",0.3,0.479166666666667,1,0.468085106382979,1
43,"rank",0.3,0.444444444444444,1,0.375,1
43,"bhq",0.3,0,0,0,0.68
44,"dp",0.1,0.25,0.96,0.0416666666666667,0.92
44,"rank",0.1,0.142857142857143,0.96,0.142857142857143,0.96
44,"bhq",0.1,0,0,0,0.6
44,"dp",0.2,0.272727272727273,0.96,0.272727272727273,0.96
44,"rank",0.2,0.358974358974359,1,0.225806451612903,0.96
44,"bhq",0.2,0,0,0,0.6
44,"dp",0.3,0.390243902439024,1,0.390243902439024,1
44,"rank",0.3,0.390243902439024,1,0.390243902439024,1
44,"bhq",0.3,0,0,0,0.6
45,"dp",0.1,0.08,0.92,0.08,0.92
45,"rank",0.1,0.148148148148148,0.92,0.115384615384615,0.92
45,"bhq",0.1,0,0,0.148148148148148,0.92
45,"dp",0.2,0.115384615384615,0.92,0.115384615384615,0.92
45,"rank",0.2,0.233333333333333,0.92,0.233333333333333,0.92
45,"bhq",0.2,0,0,0.272727272727273,0.96
45,"dp",0.3,0.28125,0.92,0.233333333333333,0.92
45,"rank",0.3,0.258064516129032,0.92,0.258064516129032,0.92
45,"bhq",0.3,0,0,0.305555555555556,1
46,"dp",0.1,0.115384615384615,0.92,0,0.84
46,"rank",0.1,0.16,0.84,0.05,0.76
46,"bhq",0.1,0,0,0,0.84
46,"dp",0.2,0.148148148148148,0.92,0.115384615384615,0.92
46,"rank",0.2,0.258064516129032,0.92,0.214285714285714,0.88
46,"bhq",0.2,0,0,0,0.84
46,"dp",0.3,0.444444444444444,1,0.444444444444444,1
46,"rank",0.3,0.294117647058824,0.96,0.294117647058824,0.96
46,"bhq",0.3,0,0,0,0.92
47,"dp",0.1,0.305555555555556,1,0.305555555555556,1
47,"rank",0.1,0.294117647058824,0.96,0.294117647058824,0.96
47,"bhq",0.1,0,0,0.0740740740740741,1
47,"dp",0.2,0.358974358974359,1,0.358974358974359,1
47,"rank",0.2,0.444444444444444,1,0.294117647058824,0.96
47,"bhq",0.2,0,0,0.21875,1
47,"dp",0.3,0.375,1,0.375,1
47,"rank",0.3,0.5,1,0.5,1
47,"bhq",0.3,0,0,0.264705882352941,1
48,"dp",0.1,0.137931034482759,1,0.0740740740740741,1
48,"rank",0.1,0.166666666666667,1,0.166666666666667,1
48,"bhq",0.1,0,0,0,1
48,"dp",0.2,0.166666666666667,1,0.166666666666667,1
48,"rank",0.2,0.21875,1,0.21875,1
48,"bhq",0.2,0,0,0,1
48,"dp",0.3,0.242424242424242,1,0.242424242424242,1
48,"rank",0.3,0.264705882352941,1,0.21875,1
48,"bhq",0.3,0,0,0,1
49,"dp",0.1,0.264705882352941,1,0.242424242424242,1
49,"rank",0.1,0.0740740740740741,1,0.0769230769230769,0.96
49,"bhq",0.1,0,0,0,1
49,"dp",0.2,0.375,1,0.375,1
49,"rank",0.2,0.193548387096774,1,0.107142857142857,1
49,"bhq",0.2,0,0,0,1
49,"dp",0.3,0.431818181818182,1,0.431818181818182,1
49,"rank",0.3,0.358974358974359,1,0.342105263157895,1
49,"bhq",0.3,0,0,0.0384615384615385,1
50,"dp",0.1,0.111111111111111,0.96,0.0769230769230769,0.96
50,"rank",0.1,0.285714285714286,1,0.193548387096774,1
50,"bhq",0.1,0,0,0,0.92
50,"dp",0.2,0.111111111111111,0.96,0.111111111111111,0.96
50,"rank",0.2,0.324324324324324,1,0.305555555555556,1
50,"bhq",0.2,0,0,0,0.96
50,"dp",0.3,0.264705882352941,1,0.166666666666667,1
50,"rank",0.3,0.375,1,0.375,1
50,"bhq",0.3,0,0,0.04,0.96
51,"dp",0.1,0.04,0.96,0.04,0.96
51,"rank",0.1,0.107142857142857,1,0.111111111111111,0.96
51,"bhq",0.1,0,0,0,0.92
51,"dp",0.2,0.0384615384615385,1,0.0384615384615385,1
51,"rank",0.2,0.390243902439024,1,0.285714285714286,1
51,"bhq",0.2,0,0,0,1
51,"dp",0.3,0.21875,1,0.166666666666667,1
51,"rank",0.3,0.418604651162791,1,0.418604651162791,1
51,"bhq",0.3,0,0,0,1
52,"dp",0.1,0.04,0.96,0.04,0.96
52,"rank",0.1,0.0833333333333333,0.88,0.0476190476190476,0.8
52,"bhq",0.1,0,0,0.0416666666666667,0.92
52,"dp",0.2,0.0769230769230769,0.96,0.0769230769230769,0.96
52,"rank",0.2,0.478260869565217,0.96,0.466666666666667,0.96
52,"bhq",0.2,0,0,0.04,0.96
52,"dp",0.3,0.142857142857143,0.96,0.111111111111111,0.96
52,"rank",0.3,0.48936170212766,0.96,0.48936170212766,0.96
52,"bhq",0.3,0,0,0.04,0.96
53,"dp",0.1,0.166666666666667,1,0,1
53,"rank",0.1,0.0384615384615385,1,0.0384615384615385,1
53,"bhq",0.1,0,0,0,1
53,"dp",0.2,0.285714285714286,1,0.285714285714286,1
53,"rank",0.2,0.0384615384615385,1,0.0384615384615385,1
53,"bhq",0.2,0,0,0.0384615384615385,1
53,"dp",0.3,0.431818181818182,1,0.358974358974359,1
53,"rank",0.3,0.21875,1,0.21875,1
53,"bhq",0.3,0,0,0.0740740740740741,1
54,"dp",0.1,0.08,0.92,0.08,0.92
54,"rank",0.1,0.233333333333333,0.92,0.185185185185185,0.88
54,"bhq",0.1,0,0,0.0416666666666667,0.92
54,"dp",0.2,0.233333333333333,0.92,0.115384615384615,0.92
54,"rank",0.2,0.233333333333333,0.92,0.233333333333333,0.92
54,"bhq",0.2,0,0,0.08,0.92
54,"dp",0.3,0.368421052631579,0.96,0.333333333333333,0.96
54,"rank",0.3,0.378378378378378,0.92,0.378378378378378,0.92
54,"bhq",0.3,0,0,0.08,0.92
55,"dp",0.1,0.185185185185185,0.88,0.0833333333333333,0.88
55,"rank",0.1,0.148148148148148,0.92,0.153846153846154,0.88
55,"bhq",0.1,0,0,0.21875,1
55,"dp",0.2,0.3125,0.88,0.3125,0.88
55,"rank",0.2,0.258064516129032,0.92,0.233333333333333,0.92
55,"bhq",0.2,0,0,0.324324324324324,1
55,"dp",0.3,0.371428571428571,0.88,0.3125,0.88
55,"rank",0.3,0.51063829787234,0.92,0.51063829787234,0.92
