"Iteration","Method","Q_Value","FDP","TDP","FDP_Plus","TDP_Plus"
1,"dp",0.1,0.21875,1,0.166666666666667,1
1,"rank",0.1,0.21875,1,0.21875,1
1,"bhq",0.1,0,0,0,0.92
1,"dp",0.2,0.375,1,0.342105263157895,1
1,"rank",0.2,0.375,1,0.375,1
1,"bhq",0.2,0,0,0,1
1,"dp",0.3,0.404761904761905,1,0.404761904761905,1
1,"rank",0.3,0.468085106382979,1,0.468085106382979,1
1,"bhq",0.3,0,0,0,1
2,"dp",0.1,0.0416666666666667,0.92,0.0416666666666667,0.92
2,"rank",0.1,0.111111111111111,0.96,0,0.96
2,"bhq",0.1,0,0,0,0.72
2,"dp",0.2,0.225806451612903,0.96,0.142857142857143,0.96
2,"rank",0.2,0.2,0.96,0.2,0.96
2,"bhq",0.2,0,0,0,0.8
2,"dp",0.3,0.305555555555556,1,0.305555555555556,1
2,"rank",0.3,0.428571428571429,0.96,0.428571428571429,0.96
2,"bhq",0.3,0,0,0,0.8
3,"dp",0.1,0.148148148148148,0.92,0.148148148148148,0.92
3,"rank",0.1,0.0434782608695652,0.88,0.0434782608695652,0.88
3,"bhq",0.1,0,0,0.166666666666667,1
3,"dp",0.2,0.456521739130435,1,0.456521739130435,1
3,"rank",0.2,0.0833333333333333,0.88,0.0833333333333333,0.88
3,"bhq",0.2,0,0,0.242424242424242,1
3,"dp",0.3,0.489795918367347,1,0.479166666666667,1
3,"rank",0.3,0.3125,0.88,0.290322580645161,0.88
3,"bhq",0.3,0,0,0.242424242424242,1
4,"dp",0.1,0.0384615384615385,1,0,0.96
4,"rank",0.1,0.111111111111111,0.96,0.111111111111111,0.96
4,"bhq",0.1,0,0,0,0.92
4,"dp",0.2,0.107142857142857,1,0.0740740740740741,1
4,"rank",0.2,0.21875,1,0.193548387096774,1
4,"bhq",0.2,0,0,0,0.96
4,"dp",0.3,0.264705882352941,1,0.242424242424242,1
4,"rank",0.3,0.264705882352941,1,0.21875,1
4,"bhq",0.3,0,0,0,0.96
5,"dp",0.1,0.12,0.88,0.12,0.88
5,"rank",0.1,0.342857142857143,0.92,0.28125,0.92
5,"bhq",0.1,0,0,0,0.84
5,"dp",0.2,0.425,0.92,0.290322580645161,0.88
5,"rank",0.2,0.342857142857143,0.92,0.342857142857143,0.92
5,"bhq",0.2,0,0,0,0.84
5,"dp",0.3,0.465116279069767,0.92,0.465116279069767,0.92
5,"rank",0.3,0.342857142857143,0.92,0.342857142857143,0.92
5,"bhq",0.3,0,0,0,0.84
6,"dp",0.1,0.142857142857143,0.96,0.111111111111111,0.96
6,"rank",0.1,0.242424242424242,1,0.2,0.96
6,"bhq",0.1,0,0,0.04,0.96
6,"dp",0.2,0.25,0.96,0.225806451612903,0.96
6,"rank",0.2,0.264705882352941,1,0.264705882352941,1
6,"bhq",0.2,0,0,0.0740740740740741,1
6,"dp",0.3,0.342105263157895,1,0.305555555555556,1
6,"rank",0.3,0.264705882352941,1,0.264705882352941,1
6,"bhq",0.3,0,0,0.0740740740740741,1
7,"dp",0.1,0.242424242424242,1,0.193548387096774,1
7,"rank",0.1,0.107142857142857,1,0.107142857142857,1
7,"bhq",0.1,0,0,0.0476190476190476,0.8
7,"dp",0.2,0.324324324324324,1,0.285714285714286,1
7,"rank",0.2,0.166666666666667,1,0.166666666666667,1
7,"bhq",0.2,0,0,0.0454545454545455,0.84
7,"dp",0.3,0.431818181818182,1,0.342105263157895,1
7,"rank",0.3,0.468085106382979,1,0.264705882352941,1
7,"bhq",0.3,0,0,0.0416666666666667,0.92
8,"dp",0.1,0.0740740740740741,1,0.0384615384615385,1
8,"rank",0.1,0.0384615384615385,1,0,1
8,"bhq",0.1,0,0,0,0.96
8,"dp",0.2,0.166666666666667,1,0.166666666666667,1
8,"rank",0.2,0.242424242424242,1,0.21875,1
8,"bhq",0.2,0,0,0,0.96
8,"dp",0.3,0.285714285714286,1,0.264705882352941,1
8,"rank",0.3,0.390243902439024,1,0.375,1
8,"bhq",0.3,0,0,0,1
9,"dp",0.1,0.137931034482759,1,0.137931034482759,1
9,"rank",0.1,0.0740740740740741,1,0,1
9,"bhq",0.1,0,0,0,0.96
9,"dp",0.2,0.137931034482759,1,0.137931034482759,1
9,"rank",0.2,0.0740740740740741,1,0.0740740740740741,1
9,"bhq",0.2,0,0,0,1
9,"dp",0.3,0.264705882352941,1,0.242424242424242,1
9,"rank",0.3,0.166666666666667,1,0.137931034482759,1
9,"bhq",0.3,0,0,0,1
10,"dp",0.1,0.137931034482759,1,0.0384615384615385,1
10,"rank",0.1,0.166666666666667,1,0.0384615384615385,1
10,"bhq",0.1,0,0,0,0.8
10,"dp",0.2,0.305555555555556,1,0.285714285714286,1
10,"rank",0.2,0.324324324324324,1,0.285714285714286,1
10,"bhq",0.2,0,0,0,0.92
10,"dp",0.3,0.390243902439024,1,0.390243902439024,1
10,"rank",0.3,0.431818181818182,1,0.431818181818182,1
10,"bhq",0.3,0,0,0,0.92
11,"dp",0.1,0.21875,1,0.21875,1
11,"rank",0.1,0.285714285714286,1,0.193548387096774,1
11,"bhq",0.1,0,0,0,0.88
11,"dp",0.2,0.305555555555556,1,0.305555555555556,1
11,"rank",0.2,0.305555555555556,1,0.305555555555556,1
11,"bhq",0.2,0,0,0,0.92
11,"dp",0.3,0.324324324324324,1,0.324324324324324,1
11,"rank",0.3,0.390243902439024,1,0.375,1
11,"bhq",0.3,0,0,0,0.92
12,"dp",0.1,0.233333333333333,0.92,0.233333333333333,0.92
12,"rank",0.1,0.115384615384615,0.92,0.115384615384615,0.92
12,"bhq",0.1,0,0,0,0.88
