"Iteration","Method","Q_Value","FDP","TDP","FDP_Plus","TDP_Plus"
1,"dp",0.1,0.233333333333333,0.92,0.214285714285714,0.88
1,"rank",0.1,0.333333333333333,0.8,0.259259259259259,0.8
1,"bhq",0.1,0,0,0.28125,0.92
1,"dp",0.2,0.361111111111111,0.92,0.361111111111111,0.92
1,"rank",0.2,0.361111111111111,0.92,0.361111111111111,0.92
1,"bhq",0.2,0,0,0.272727272727273,0.96
1,"dp",0.3,0.361111111111111,0.92,0.361111111111111,0.92
1,"rank",0.3,0.5,1,0.5,1
1,"bhq",0.3,0,0,0.314285714285714,0.96
2,"dp",0.1,0.111111111111111,0.64,0.117647058823529,0.6
2,"rank",0.1,0.153846153846154,0.88,0.130434782608696,0.8
2,"bhq",0.1,0,0,0,0.64
2,"dp",0.2,0.19047619047619,0.68,0.157894736842105,0.64
2,"rank",0.2,0.258064516129032,0.92,0.153846153846154,0.88
2,"bhq",0.2,0,0,0,0.68
2,"dp",0.3,0.51219512195122,0.8,0.473684210526316,0.8
2,"rank",0.3,0.441860465116279,0.96,0.441860465116279,0.96
2,"bhq",0.3,0,0,0,0.68
3,"dp",0.1,0.148148148148148,0.92,0.115384615384615,0.92
3,"rank",0.1,0.242424242424242,1,0.193548387096774,1
3,"bhq",0.1,0,0,0,0.96
3,"dp",0.2,0.25,0.96,0.178571428571429,0.92
3,"rank",0.2,0.324324324324324,1,0.305555555555556,1
3,"bhq",0.2,0,0,0,0.96
3,"dp",0.3,0.314285714285714,0.96,0.314285714285714,0.96
3,"rank",0.3,0.342105263157895,1,0.342105263157895,1
3,"bhq",0.3,0,0,0,0.96
4,"dp",0.1,0,0.8,0,0.8
4,"rank",0.1,0.0434782608695652,0.88,0.0434782608695652,0.88
4,"bhq",0.1,0,0,0,0.8
4,"dp",0.2,0.0909090909090909,0.8,0.0476190476190476,0.8
4,"rank",0.2,0.153846153846154,0.88,0.12,0.88
4,"bhq",0.2,0,0,0,0.8
4,"dp",0.3,0.166666666666667,0.8,0.0909090909090909,0.8
4,"rank",0.3,0.206896551724138,0.92,0.206896551724138,0.92
4,"bhq",0.3,0,0,0,0.8
5,"dp",0.1,0.08,0.92,0.08,0.92
5,"rank",0.1,0.258064516129032,0.92,0.0454545454545455,0.84
5,"bhq",0.1,0,0,0,0.84
5,"dp",0.2,0.193548387096774,1,0.08,0.92
5,"rank",0.2,0.258064516129032,0.92,0.258064516129032,0.92
5,"bhq",0.2,0,0,0,0.84
5,"dp",0.3,0.375,1,0.193548387096774,1
5,"rank",0.3,0.368421052631579,0.96,0.351351351351351,0.96
5,"bhq",0.3,0,0,0.0434782608695652,0.88
6,"dp",0.1,0.12,0.88,0.12,0.88
6,"rank",0.1,0.193548387096774,1,0.111111111111111,0.96
6,"bhq",0.1,0,0,0,0.68
6,"dp",0.2,0.178571428571429,0.92,0.12,0.88
6,"rank",0.2,0.193548387096774,1,0.193548387096774,1
6,"bhq",0.2,0,0,0,0.72
6,"dp",0.3,0.384615384615385,0.96,0.314285714285714,0.96
6,"rank",0.3,0.390243902439024,1,0.375,1
6,"bhq",0.3,0,0,0,0.8
7,"dp",0.1,0,0.88,0,0.84
7,"rank",0.1,0.125,0.84,0.0454545454545455,0.84
7,"bhq",0.1,0,0,0,0.8
7,"dp",0.2,0.178571428571429,0.92,0.115384615384615,0.92
7,"rank",0.2,0.214285714285714,0.88,0.153846153846154,0.88
7,"bhq",0.2,0,0,0,0.8
7,"dp",0.3,0.172413793103448,0.96,0.178571428571429,0.92
7,"rank",0.3,0.351351351351351,0.96,0.294117647058824,0.96
7,"bhq",0.3,0,0,0,0.84
8,"dp",0.1,0.115384615384615,0.92,0.115384615384615,0.92
8,"rank",0.1,0.0740740740740741,1,0.0740740740740741,1
8,"bhq",0.1,0,0,0,0.84
8,"dp",0.2,0.178571428571429,0.92,0.178571428571429,0.92
8,"rank",0.2,0.137931034482759,1,0.137931034482759,1
8,"bhq",0.2,0,0,0,0.92
8,"dp",0.3,0.206896551724138,0.92,0.206896551724138,0.92
8,"rank",0.3,0.166666666666667,1,0.166666666666667,1
8,"bhq",0.3,0,0,0,0.96
9,"dp",0.1,0.0416666666666667,0.92,0.0434782608695652,0.88
9,"rank",0.1,0.12,0.88,0.0434782608695652,0.88
9,"bhq",0.1,0,0,0,0.64
9,"dp",0.2,0.233333333333333,0.92,0.08,0.92
9,"rank",0.2,0.178571428571429,0.92,0.178571428571429,0.92
9,"bhq",0.2,0,0,0,0.68
9,"dp",0.3,0.233333333333333,0.92,0.233333333333333,0.92
9,"rank",0.3,0.233333333333333,0.92,0.233333333333333,0.92
9,"bhq",0.3,0,0,0,0.68
10,"dp",0.1,0.0454545454545455,0.84,0.0454545454545455,0.84
10,"rank",0.1,0.115384615384615,0.92,0.115384615384615,0.92
10,"bhq",0.1,0,0,0,0.88
10,"dp",0.2,0.0869565217391304,0.84,0.0869565217391304,0.84
10,"rank",0.2,0.166666666666667,1,0.166666666666667,1
10,"bhq",0.2,0,0,0,0.92
