"Iteration","Method","Q_Value","FDP","TDP","FDP_Plus","TDP_Plus"
28,"dp",0.2,0.394736842105263,0.92,0.394736842105263,0.92
28,"rank",0.2,0.314285714285714,0.96,0.225806451612903,0.96
28,"bhq",0.2,0,0,0,0.76
28,"dp",0.3,0.60655737704918,0.96,0.557692307692308,0.92
28,"rank",0.3,0.368421052631579,0.96,0.368421052631579,0.96
28,"bhq",0.3,0,0,0,0.84
29,"dp",0.1,0.0833333333333333,0.88,0.0434782608695652,0.88
29,"rank",0.1,0.0384615384615385,1,0,0.96
29,"bhq",0.1,0,0,0,0.72
29,"dp",0.2,0.142857142857143,0.96,0.142857142857143,0.96
29,"rank",0.2,0.193548387096774,1,0.193548387096774,1
29,"bhq",0.2,0,0,0,0.84
29,"dp",0.3,0.2,0.96,0.2,0.96
29,"rank",0.3,0.242424242424242,1,0.21875,1
29,"bhq",0.3,0,0,0,1
30,"dp",0.1,0.0384615384615385,1,0,1
30,"rank",0.1,0.178571428571429,0.92,0.178571428571429,0.92
30,"bhq",0.1,0,0,0.166666666666667,1
30,"dp",0.2,0.193548387096774,1,0.193548387096774,1
30,"rank",0.2,0.478260869565217,0.96,0.428571428571429,0.96
30,"bhq",0.2,0,0,0.242424242424242,1
30,"dp",0.3,0.324324324324324,1,0.21875,1
30,"rank",0.3,0.547169811320755,0.96,0.52,0.96
30,"bhq",0.3,0,0,0.342105263157895,1
31,"dp",0.1,0.0416666666666667,0.92,0.0416666666666667,0.92
31,"rank",0.1,0.137931034482759,1,0.137931034482759,1
31,"bhq",0.1,0,0,0.0384615384615385,1
31,"dp",0.2,0.115384615384615,0.92,0.115384615384615,0.92
31,"rank",0.2,0.166666666666667,1,0.166666666666667,1
31,"bhq",0.2,0,0,0.0740740740740741,1
31,"dp",0.3,0.25,0.96,0.25,0.96
31,"rank",0.3,0.242424242424242,1,0.242424242424242,1
31,"bhq",0.3,0,0,0.107142857142857,1
32,"dp",0.1,0.142857142857143,0.96,0.08,0.92
32,"rank",0.1,0.130434782608696,0.8,0.136363636363636,0.76
32,"bhq",0.1,0,0,0,0.68
32,"dp",0.2,0.25,0.96,0.25,0.96
32,"rank",0.2,0.275862068965517,0.84,0.275862068965517,0.84
32,"bhq",0.2,0,0,0,0.68
32,"dp",0.3,0.25,0.96,0.25,0.96
32,"rank",0.3,0.439024390243902,0.92,0.439024390243902,0.92
32,"bhq",0.3,0,0,0,0.68
33,"dp",0.1,0.0384615384615385,1,0.0434782608695652,0.88
33,"rank",0.1,0.172413793103448,0.96,0.0454545454545455,0.84
33,"bhq",0.1,0,0,0,0.72
33,"dp",0.2,0.264705882352941,1,0.264705882352941,1
33,"rank",0.2,0.172413793103448,0.96,0.172413793103448,0.96
33,"bhq",0.2,0,0,0,0.76
33,"dp",0.3,0.305555555555556,1,0.305555555555556,1
33,"rank",0.3,0.172413793103448,0.96,0.172413793103448,0.96
33,"bhq",0.3,0,0,0,0.8
